P8010116.422622
GADANKI 01/01/1980 16:41:26 01/01/1980 16:42:26 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 19.0003	131.5375	 10.5310	118.2750	  1.8093
 18.9975	131.6750	 10.5251	118.1250	  1.8089
 19.0097	131.2833	 10.5307	118.3042	  1.8092
 19.0243	131.9958	 10.5270	118.4167	  1.8088
 18.9969	131.8167	 10.5106	117.9667	  1.8087
 19.0018	131.2542	 10.5002	117.6042	  1.8086
 19.0187	131.4208	 10.5147	117.9750	  1.8088
 18.9995	131.5167	 10.5332	117.6083	  1.8091
 19.0007	131.4958	 10.5272	118.0458	  1.8085
 19.0174	131.4875	 10.5216	117.6542	  1.8090
 18.9928	131.8083	 10.5086	118.3667	  1.8087
 19.0290	131.3833	 10.5167	117.8208	  1.8086
 18.9985	131.7083	 10.5226	118.1167	  1.8094
 19.0136	131.3833	 10.5342	118.5708	  1.8091
 19.0169	131.8875	 10.5208	118.2875	  1.8091
 19.0124	131.7458	 10.5202	118.7542	  1.8090
 19.0289	130.9917	 10.5161	118.1208	  1.8089
 19.0017	131.6458	 10.5139	118.6083	  1.8085
 19.0031	132.0750	 10.5324	118.6375	  1.8093
 18.9984	130.7125	 10.5169	119.0458	  1.8094
 18.9882	131.3208	 10.5157	117.7542	  1.8091
 19.0028	131.6667	 10.5356	118.1333	  1.8091
 19.0041	131.2875	 10.5336	117.6958	  1.8089
 19.0048	131.5125	 10.5124	118.2083	  1.8090
 19.0030	131.5083	 10.5295	117.8125	  1.8089
 19.0093	131.3000	 10.5253	118.0792	  1.8091
 19.0110	131.7458	 10.5288	118.6125	  1.8093
 19.0075	131.5208	 10.5424	118.3250	  1.8084
 18.9917	131.4542	 10.5351	117.9708	  1.8081
 19.0080	131.5792	 10.5292	117.5000	  1.8084
 18.9922	131.0250	 10.5272	118.2875	  1.8093
 18.9845	131.3542	 10.5256	117.6958	  1.8090
 19.0050	130.9167	 10.5184	118.0917	  1.8089
 18.9881	131.2000	 10.5298	117.8708	  1.8089
 19.0092	130.8042	 10.5344	118.0667	  1.8085
 18.9987	132.0375	 10.5111	118.5917	  1.8090
 18.9981	131.5958	 10.5225	118.2792	  1.8091
 19.0110	131.1583	 10.5397	118.1500	  1.8089
 19.0134	131.1250	 10.5210	118.6000	  1.8091
 18.9846	131.4042	 10.5342	117.7417	  1.8087
 18.9959	131.8583	 10.5276	118.8458	  1.8083
 18.9913	131.7375	 10.5267	117.2458	  1.8093
 19.0073	131.5083	 10.5200	117.9625	  1.8089
 18.9965	132.0000	 10.5176	117.3667	  1.8093
 18.9992	131.5875	 10.5374	118.0208	  1.8096
 19.0010	130.8667	 10.5297	117.6542	  1.8093
 18.9992	131.1958	 10.5245	118.1958	  1.8089
 18.9988	131.5750	 10.5331	118.2042	  1.8086
 19.0075	131.5625	 10.5147	117.6375	  1.8087
 18.9954	131.1292	 10.5351	117.9083	  1.8087
 19.0220	131.6000	 10.5094	118.1667	  1.8093
 18.9944	130.8250	 10.5250	118.1875	  1.8088
 18.9992	131.9750	 10.5330	118.0750	  1.8090
 18.9909	131.7125	 10.5343	118.0458	  1.8088
 18.9907	131.7500	 10.5207	117.9875	  1.8091
 19.0013	131.4125	 10.5312	117.7042	  1.8093
 19.0066	131.4833	 10.5338	117.7000	  1.8085
 19.0052	131.1500	 10.5215	117.9792	  1.8087
 19.0118	131.5333	 10.5415	118.3208	  1.8090
 18.9945	131.7458	 10.5248	118.2667	  1.8086
 18.9993	132.0708	 10.5137	118.3208	  1.8083
 18.9970	131.1708	 10.5183	117.9875	  1.8089
 19.0213	130.8208	 10.5255	118.0292	  1.8086
 19.0172	131.6167	 10.5324	117.8375	  1.8095
 19.0347	131.2708	 10.5132	118.0792	  1.8085
 19.0033	131.6500	 10.5306	117.8083	  1.8088
 18.9977	131.2667	 10.5264	118.1708	  1.8094
 19.0132	131.1583	 10.5444	117.8875	  1.8088
 19.0069	130.9667	 10.5422	117.8625	  1.8087
 19.0024	131.3750	 10.5405	118.0208	  1.8089
 19.0007	131.4125	 10.5344	118.2750	  1.8093
 18.9927	131.5292	 10.5225	117.5417	  1.8088
 19.0047	130.7458	 10.5146	118.4500	  1.8086
 19.0049	131.0500	 10.5261	118.6042	  1.8091
 18.9868	131.4750	 10.5149	118.1792	  1.8090
 18.9912	131.1917	 10.5282	117.8417	  1.8087
 18.9838	131.5583	 10.5205	117.9708	  1.8093
 19.0013	131.2417	 10.5304	117.7250	  1.8085
 19.0126	131.6458	 10.5213	118.8750	  1.8092
 19.0053	130.8125	 10.5237	118.1208	  1.8092
 18.9855	131.9250	 10.5360	118.5125	  1.8085
 19.0211	132.1542	 10.5390	117.7667	  1.8091
 19.0353	131.3708	 10.5223	118.0750	  1.8093
 19.0121	131.2375	 10.5316	118.0500	  1.8096
 19.0179	131.6500	 10.5369	117.7333	  1.8092
 19.0129	131.4208	 10.5211	118.0875	  1.8088
 19.0065	131.2875	 10.5366	118.4167	  1.8091
 19.0196	131.8375	 10.5063	118.2792	  1.8093
 19.0127	131.3333	 10.5283	118.1042	  1.8092
 19.0057	131.7250	 10.5244	117.9875	  1.8089
 18.9941	131.2750	 10.5206	118.3750	  1.8092
 19.0086	131.6083	 10.5107	118.1542	  1.8091
 19.0107	131.0333	 10.5271	117.7167	  1.8086
 19.0033	132.0708	 10.5197	117.9875	  1.8089
 18.9982	131.5083	 10.5325	117.4083	  1.8087
 19.0005	130.9000	 10.5299	117.6625	  1.8086
 19.0030	131.5042	 10.5293	118.3458	  1.8085
 18.9980	131.6833	 10.5237	118.4083	  1.8088
 19.0031	131.6000	 10.5240	118.3167	  1.8088
 19.0095	131.7833	 10.5196	118.2542	  1.8086
 19.0146	131.2167	 10.5184	118.0750	  1.8085
 19.0018	131.6125	 10.5282	118.2042	  1.8089
 19.0126	131.4583	 10.5231	118.2667	  1.8088
 19.0214	131.2458	 10.5294	118.0208	  1.8085
 18.9963	131.6375	 10.5321	118.2958	  1.8088
 19.0103	131.2500	 10.5295	117.7458	  1.8089
 19.0174	131.8417	 10.5183	118.1833	  1.8088
 19.0021	130.9333	 10.5352	118.7958	  1.8084
 19.0066	131.7292	 10.5321	118.0333	  1.8084
 19.0054	131.2292	 10.5186	117.9875	  1.8087
 19.0001	131.4125	 10.5369	118.0042	  1.8085
 19.0006	131.5917	 10.5389	118.3458	  1.8092
 19.0107	131.3625	 10.5281	118.2875	  1.8092
 19.0000	131.4083	 10.5214	117.7708	  1.8083
 19.0213	131.5417	 10.5239	118.0250	  1.8091
 19.0178	131.2958	 10.5282	117.7083	  1.8089
 19.0005	131.8792	 10.5384	117.8792	  1.8093
 19.0055	130.9958	 10.5202	118.0375	  1.8089
 19.0104	131.3833	 10.5108	118.2500	  1.8091
 19.0065	131.4625	 10.5291	117.7667	  1.8087
 18.9957	131.7333	 10.5124	117.8833	  1.8084
 18.9998	131.7167	 10.5316	118.1250	  1.8085
 19.0229	131.5042	 10.5159	118.4417	  1.8092
 19.0325	131.4625	 10.5375	117.9375	  1.8085
 19.0060	130.9500	 10.5279	118.3875	  1.8089
 19.0023	131.4917	 10.5317	117.6625	  1.8091
 18.9863	131.5292	 10.5235	118.0292	  1.8094
 18.9858	131.1667	 10.5221	118.3750	  1.8092
 19.0038	131.4333	 10.5341	118.2750	  1.8090
 18.9777	131.6500	 10.5404	118.0458	  1.8095
 19.0065	131.5542	 10.5077	117.8042	  1.8082
 18.9871	130.7792	 10.5247	118.4333	  1.8088
 19.0168	131.5542	 10.5318	118.0250	  1.8090
 19.0143	131.2917	 10.5231	118.1792	  1.8095
 19.0150	131.2667	 10.5219	118.0875	  1.8091
 19.0020	131.6292	 10.5299	118.0542	  1.8091
 19.0180	131.3042	 10.5239	117.6833	  1.8092
 18.9956	131.4000	 10.5215	118.4000	  1.8087
 18.9999	131.8792	 10.5093	118.2958	  1.8097
 19.0024	131.4875	 10.5168	118.0625	  1.8087
 19.0090	131.5833	 10.5198	117.9958	  1.8090
 18.9905	131.1583	 10.5312	118.0875	  1.8086
 19.0199	131.0792	 10.5235	117.5208	  1.8088
 19.0161	131.0333	 10.5110	118.2917	  1.8086
 19.0031	131.2792	 10.5238	118.0000	  1.8087
 19.0102	131.2417	 10.5306	117.6167	  1.8086
 18.9884	130.8958	 10.5359	118.9083	  1.8088
 19.0000	131.1917	 10.5296	118.0500	  1.8087
 19.0079	131.7042	 10.5307	117.9250	  1.8099
 19.0035	131.3417	 10.5342	117.9667	  1.8087
 19.0051	131.5167	 10.5298	117.9583	  1.8087
 19.0126	131.4333	 10.5217	118.0125	  1.8089
 19.0002	131.6292	 10.5257	117.7625	  1.8092
 18.9956	131.7958	 10.5239	118.0958	  1.8096
 19.0144	131.5125	 10.5355	118.8625	  1.8087
 19.0011	131.7250	 10.5235	117.6417	  1.8092
 18.9851	131.0833	 10.5233	118.2875	  1.8090
 18.9997	131.1792	 10.5268	117.7667	  1.8088
 19.0090	131.4708	 10.5228	118.2583	  1.8089
 19.0017	131.3792	 10.5346	117.3083	  1.8092
 19.0043	131.2125	 10.5189	118.5417	  1.8091
 19.0155	131.6625	 10.5189	117.6833	  1.8085
 18.9948	131.1250	 10.5257	118.4500	  1.8093
 19.0109	131.0750	 10.5311	117.9125	  1.8090
 19.0204	131.6083	 10.5155	118.3208	  1.8087
 18.9879	131.2375	 10.5319	117.8208	  1.8092
 19.0139	130.8792	 10.5373	118.4167	  1.8089
 19.0140	131.5792	 10.5294	117.7542	  1.8086
 19.0051	131.4583	 10.5348	118.1250	  1.8088
 19.0081	131.4708	 10.5407	117.5375	  1.8087
 19.0173	131.3958	 10.5269	117.5833	  1.8086
 19.0030	131.2375	 10.5337	117.3958	  1.8094
 18.9791	131.2208	 10.5228	118.4167	  1.8089
 18.9909	131.5625	 10.5148	118.4625	  1.8090
 18.9892	131.6125	 10.5219	118.0958	  1.8094
 19.0131	131.3042	 10.5337	118.0292	  1.8091
 18.9827	130.9958	 10.5225	118.1958	  1.8091
 19.0249	131.3458	 10.5322	118.2167	  1.8085
 18.9975	131.2333	 10.5305	118.6167	  1.8089
 19.0155	131.6917	 10.5393	118.2167	  1.8088
 18.9925	132.0292	 10.5340	117.7250	  1.8084
 19.0298	131.1917	 10.5320	118.3208	  1.8088
 19.0088	131.2667	 10.5406	118.0333	  1.8093
 19.0075	131.3792	 10.5203	118.2375	  1.8090
 19.0096	131.1208	 10.5203	117.9625	  1.8086
 19.0127	131.9083	 10.5237	118.1917	  1.8083
 18.9995	131.6042	 10.5101	117.7625	  1.8094
 18.9951	131.1208	 10.5235	117.3208	  1.8089
 18.9954	131.1500	 10.5250	118.6958	  1.8091
 19.0001	131.5875	 10.5245	117.9000	  1.8090
 19.0064	131.3417	 10.5217	118.7208	  1.8088
 19.0015	131.6750	 10.5357	117.7833	  1.8086
 18.9726	131.0458	 10.5452	118.1833	  1.8088
 19.0154	131.4750	 10.5230	117.9500	  1.8092
 18.9952	131.7333	 10.5200	118.2250	  1.8096
 19.0144	132.0292	 10.5031	118.4375	  1.8085
 19.0189	131.6208	 10.5185	118.0042	  1.8088
 19.0077	131.3750	 10.5300	118.0875	  1.8084
 19.0127	131.1833	 10.5287	118.0542	  1.8087
 18.9980	131.6958	 10.5242	118.0167	  1.8090
 18.9925	131.2792	 10.5360	118.5250	  1.8089
 19.0081	131.9167	 10.5184	118.1250	  1.8083
 19.0009	131.3042	 10.5064	118.3208	  1.8086
 19.0016	131.3708	 10.5204	118.1042	  1.8088
 19.0058	131.2500	 10.5139	118.2000	  1.8093
 18.9848	131.3875	 10.5232	118.1292	  1.8091
 19.0098	131.5208	 10.5314	118.0083	  1.8092
 19.0082	131.2125	 10.5179	118.6667	  1.8089
 18.9956	131.3500	 10.5298	118.4292	  1.8086
 19.0149	130.9958	 10.5066	118.0875	  1.8089
 19.0064	131.6333	 10.5327	118.5958	  1.8086
 18.9829	131.4167	 10.5168	117.4792	  1.8096
 19.0012	131.7792	 10.5239	117.9708	  1.8082
 19.0040	131.7208	 10.5467	118.4375	  1.8090
 18.9959	131.2792	 10.5341	118.2625	  1.8089
 19.0016	131.7542	 10.5280	118.4000	  1.8090
 19.0103	131.5917	 10.5489	118.0583	  1.8089
 19.0008	131.6208	 10.5272	118.5125	  1.8093
 19.0159	131.3208	 10.5303	117.8625	  1.8088
 19.0034	131.5208	 10.5359	118.0208	  1.8085
 19.0017	131.4167	 10.5227	119.1000	  1.8095
 18.9944	131.4625	 10.5349	117.7583	  1.8084
 18.9912	131.4750	 10.5224	118.6208	  1.8093
 19.0121	131.0708	 10.5269	117.9750	  1.8088
 19.0138	131.5083	 10.5326	118.4667	  1.8088
 19.0010	131.5625	 10.5081	118.3167	  1.8089
 19.0110	131.6042	 10.5331	117.9875	  1.8089
 19.0056	131.4958	 10.5184	118.0417	  1.8093
 18.9842	131.5917	 10.5142	118.5417	  1.8093
 19.0073	131.3333	 10.5164	118.4208	  1.8082
 19.0083	131.8375	 10.5262	118.0042	  1.8094
 19.0082	130.9458	 10.5372	117.6542	  1.8090
 19.0059	131.3292	 10.5248	118.0542	  1.8088
 19.0039	131.3417	 10.5444	118.0125	  1.8086
 18.9912	131.6292	 10.5125	118.0667	  1.8082
 19.0012	131.9167	 10.5259	118.6583	  1.8092
 19.0060	130.7542	 10.5283	118.6333	  1.8094
 19.0102	131.3917	 10.5213	117.7958	  1.8086
 19.0258	131.4292	 10.5220	118.1542	  1.8089
 19.0005	131.2458	 10.5172	117.9583	  1.8087
 19.0056	131.2875	 10.5243	117.4250	  1.8087
 18.9940	131.2583	 10.5335	118.5083	  1.8091
 18.9927	131.0083	 10.5355	118.2917	  1.8088
 19.0109	131.0250	 10.5226	118.0792	  1.8088
 18.9995	131.1083	 10.5341	117.3583	  1.8086
 19.0025	131.8000	 10.5278	117.4417	  1.8085
 19.0036	131.2917	 10.5222	118.2333	  1.8089
 19.0007	131.5833	 10.5257	117.9125	  1.8088
 19.0175	131.3750	 10.5244	118.2208	  1.8089
 19.0192	131.5833	 10.5290	118.2125	  1.8084
 19.0039	131.5625	 10.5452	118.1292	  1.8088
 19.0005	131.6708	 10.5294	117.7417	  1.8092
 18.9993	131.2250	 10.5323	118.3000	  1.8083
 19.0084	131.2542	 10.5266	118.2750	  1.8086
 19.0149	130.9875	 10.5314	118.2583	  1.8093
 19.0064	131.4333	 10.5403	118.2458	  1.8083
 19.0165	131.2167	 10.5120	117.6167	  1.8090
 19.0023	131.9292	 10.5277	118.3125	  1.8091
 19.0187	130.9167	 10.5417	117.7042	  1.8088
 19.0045	131.2542	 10.5260	118.5792	  1.8093
 18.9906	130.8833	 10.5172	118.2917	  1.8086
 19.0097	131.7958	 10.5284	118.6875	  1.8092
 18.9928	131.0500	 10.5278	118.5250	  1.8089
 19.0108	131.5792	 10.5266	118.0125	  1.8090
 19.0111	131.0292	 10.5072	118.2792	  1.8086
 18.9924	131.3917	 10.5288	117.9750	  1.8090
 19.0127	131.5083	 10.5145	118.2833	  1.8084
 18.9847	131.8083	 10.5311	117.8417	  1.8093
 19.0055	131.1500	 10.5251	117.8542	  1.8087
 19.0058	131.8292	 10.5231	118.2708	  1.8090
 19.0008	131.5125	 10.5428	118.1917	  1.8091
 18.9942	131.1917	 10.5123	117.7458	  1.8083
 19.0142	131.6167	 10.5299	117.5125	  1.8090
 19.0167	131.7083	 10.5234	117.9958	  1.8090
 19.0066	131.1833	 10.5242	117.6625	  1.8084
 18.9884	131.6708	 10.5390	118.1333	  1.8086
 19.0197	131.2583	 10.5204	118.3542	  1.8083
 18.9915	131.2375	 10.5263	118.4125	  1.8091
 19.0057	131.6000	 10.5216	117.6542	  1.8093
 18.9905	131.4125	 10.5149	118.1792	  1.8091
 18.9882	131.4875	 10.5254	118.3458	  1.8086
 19.0003	131.0833	 10.5224	118.4833	  1.8092
 18.9885	131.1917	 10.5328	118.3750	  1.8089
 19.0062	131.4917	 10.5424	118.9000	  1.8088
 19.0080	131.1333	 10.5281	118.2375	  1.8089
 19.0142	131.0250	 10.5237	118.4708	  1.8093
 19.0106	131.3958	 10.5182	118.0167	  1.8083
 19.0087	130.8875	 10.5261	117.7083	  1.8085
 18.9936	131.8833	 10.5148	118.4625	  1.8084
 18.9893	131.2417	 10.5293	118.6125	  1.8090
 19.0176	131.7917	 10.5271	117.7875	  1.8093
 19.0017	131.1792	 10.5430	118.0292	  1.8093
 18.9983	131.1667	 10.5371	117.4667	  1.8092
 19.0006	131.4250	 10.5359	118.1792	  1.8087
 19.0132	132.0750	 10.5415	117.5792	  1.8091
 18.9889	131.4167	 10.5299	118.2458	  1.8089
 19.0006	131.4875	 10.5064	118.0208	  1.8093
 19.0212	131.5250	 10.5260	117.4708	  1.8087
 19.0107	131.4042	 10.5138	118.2917	  1.8085
 19.0101	130.7417	 10.5182	118.0958	  1.8089
 18.9959	130.9167	 10.5206	117.9250	  1.8083
 19.0073	131.3125	 10.5188	118.1667	  1.8081
 19.0333	131.5500	 10.5177	118.2167	  1.8087
 19.0009	131.6708	 10.5167	117.7833	  1.8085
 18.9931	131.9792	 10.5266	118.3125	  1.8088
 18.9978	131.1167	 10.5141	117.6125	  1.8090
 19.0031	131.3958	 10.5238	119.3458	  1.8087
 19.0183	131.4167	 10.5290	118.4125	  1.8082
 18.9916	131.5458	 10.5308	118.4083	  1.8083
 19.0125	131.2542	 10.5179	117.7417	  1.8092
 19.0156	131.0167	 10.5239	118.5542	  1.8087
 18.9975	130.8583	 10.5278	118.6292	  1.8086
 19.0161	131.6500	 10.5431	118.0917	  1.8087
 19.0199	131.2375	 10.5297	117.7542	  1.8089
 18.9788	131.2750	 10.5243	118.6208	  1.8089
 19.0293	130.6708	 10.5346	117.7833	  1.8084
 19.0066	131.4958	 10.5400	117.9917	  1.8091
 19.0192	131.0417	 10.5227	117.8833	  1.8087
 19.0027	132.0583	 10.5310	118.6250	  1.8089
 19.0214	131.4750	 10.5305	118.0292	  1.8088
 19.0088	131.7000	 10.5373	118.2083	  1.8094
 19.0108	131.0333	 10.5238	117.9708	  1.8085
 19.0205	131.2333	 10.5328	118.0583	  1.8086
 19.0173	131.4125	 10.5268	118.5042	  1.8089
 19.0188	131.0958	 10.5381	118.0625	  1.8089
 19.0103	131.6125	 10.5204	118.6750	  1.8087
 19.0149	131.2333	 10.5257	118.1000	  1.8093
 19.0184	131.1625	 10.5264	117.8875	  1.8090
 19.0310	131.4208	 10.5222	118.0333	  1.8087
 18.9943	131.2250	 10.5287	117.8250	  1.8086
 19.0055	131.5792	 10.5274	117.9000	  1.8088
 18.9951	130.7125	 10.5409	118.0500	  1.8085
 18.9776	131.8042	 10.5279	118.1708	  1.8086
 19.0056	131.6917	 10.5435	118.3083	  1.8085
 19.0091	131.3125	 10.5269	117.9542	  1.8090
 19.0001	131.1958	 10.5372	117.9917	  1.8087
 18.9989	130.9042	 10.5288	118.1417	  1.8088
 19.0136	131.3792	 10.5244	118.3667	  1.8090
 18.9979	131.6208	 10.5187	118.2708	  1.8093
 19.0015	131.4792	 10.5373	118.0667	  1.8084
 19.0045	131.3542	 10.5275	118.4417	  1.8085
 19.0036	131.5125	 10.5313	117.6375	  1.8088
 18.9895	131.5625	 10.5244	117.7958	  1.8089
 19.0164	132.0750	 10.5203	117.9083	  1.8087
 19.0001	131.4750	 10.5325	117.3667	  1.8086
 18.9846	131.3167	 10.5105	118.1125	  1.8094
 19.0019	130.8917	 10.5278	117.6875	  1.8087
 19.0036	132.3750	 10.5310	118.0625	  1.8087
 19.0202	131.2875	 10.5440	118.1500	  1.8085
 19.0011	131.7250	 10.5282	118.5083	  1.8089
 19.0058	130.9958	 10.5429	118.0792	  1.8095
 19.0028	131.4417	 10.5196	118.9208	  1.8085
 19.0069	131.4000	 10.5193	117.8625	  1.8088
 18.9996	130.8625	 10.5268	118.6958	  1.8084
 18.9894	130.8375	 10.5243	118.0417	  1.8083
 18.9795	131.2833	 10.5336	118.5833	  1.8091
 19.0031	131.8000	 10.5182	118.1458	  1.8085
 19.0100	130.9458	 10.5441	118.6292	  1.8088
 19.0196	131.5667	 10.5309	118.3458	  1.8092
 18.9978	130.8792	 10.5446	118.1708	  1.8092
 19.0191	131.5000	 10.5188	118.4958	  1.8085
 19.0128	131.4208	 10.5057	117.5750	  1.8085
 18.9967	131.6917	 10.5350	118.2792	  1.8085
 19.0146	131.5250	 10.5271	117.9875	  1.8089
 19.0056	130.9333	 10.5137	117.9792	  1.8088
 18.9987	131.7417	 10.5239	118.3083	  1.8088
 19.0070	131.8542	 10.5283	117.5583	  1.8090
 19.0071	131.5417	 10.5544	118.3167	  1.8090
 18.9987	131.3750	 10.5209	118.6083	  1.8087
 19.0031	131.7042	 10.5215	118.5792	  1.8094
 19.0063	131.3250	 10.5388	118.1958	  1.8092
 18.9993	131.3875	 10.5186	118.1750	  1.8086
 19.0021	131.3667	 10.5047	117.7750	  1.8087
 19.0148	131.6458	 10.5214	117.5250	  1.8088
 19.0025	131.1583	 10.5150	117.8792	  1.8083
 19.0053	131.8708	 10.5276	118.1375	  1.8087
 19.0117	131.5417	 10.5271	118.0125	  1.8094
 19.0018	131.9958	 10.5199	118.4000	  1.8087
 19.0114	131.3833	 10.5253	118.2750	  1.8094
 19.0046	131.6208	 10.5130	118.0083	  1.8088
 19.0105	132.0333	 10.5160	117.9500	  1.8082
 19.0103	131.0292	 10.5284	118.6042	  1.8086
 19.0000	131.4208	 10.5357	118.0375	  1.8084
 19.0162	130.9750	 10.5274	118.8375	  1.8087
 18.9929	131.4167	 10.5303	118.4917	  1.8089
 19.0263	131.4125	 10.5346	117.8292	  1.8089
 19.0136	131.3625	 10.5151	117.6458	  1.8088
 19.0055	131.8167	 10.5289	118.1458	  1.8084
 19.0087	131.0875	 10.5350	118.2542	  1.8091
 18.9925	131.4333	 10.5470	118.0083	  1.8088
 19.0139	131.3417	 10.5294	118.0500	  1.8088
 18.9961	131.3167	 10.5216	117.7625	  1.8088
 19.0025	130.8000	 10.5302	117.8750	  1.8090
 19.0099	131.0125	 10.5213	117.5750	  1.8088
 18.9929	131.3792	 10.5534	118.7958	  1.8090
 18.9969	131.4417	 10.5173	117.9792	  1.8087
 18.9966	131.7708	 10.5263	117.4958	  1.8086
 19.0181	131.7417	 10.5164	118.4792	  1.8087
 18.9991	131.9125	 10.5285	117.8583	  1.8084
 19.0012	131.9875	 10.5350	117.9000	  1.8086
 19.0224	130.6583	 10.5253	118.2292	  1.8089
 19.0108	131.8417	 10.5321	117.2125	  1.8088
 18.9935	131.6542	 10.5274	117.5792	  1.8082
 19.0016	131.3625	 10.5184	117.6875	  1.8088
 19.0116	131.0292	 10.5225	117.9042	  1.8089
 19.0145	130.8833	 10.5177	118.6917	  1.8080
 18.9999	131.8875	 10.5350	118.0042	  1.8092
 18.9881	131.6000	 10.5208	117.9083	  1.8088
 19.0082	131.3500	 10.5198	118.0708	  1.8086
 19.0004	131.3792	 10.5268	118.2542	  1.8092
 19.0070	131.3375	 10.5203	118.0375	  1.8084
 18.9860	130.9792	 10.5087	117.8667	  1.8088
 18.9961	131.4042	 10.5282	118.0833	  1.8090
 19.0073	131.1958	 10.5218	117.8542	  1.8089
 19.0007	131.0208	 10.5390	118.9083	  1.8092
 18.9990	131.7000	 10.5120	118.5000	  1.8092
 19.0026	131.6000	 10.5288	117.9708	  1.8090
 19.0104	131.2750	 10.5363	117.9542	  1.8089
 19.0013	131.2375	 10.5317	117.4792	  1.8090
 19.0101	131.2583	 10.5131	118.4125	  1.8084
 19.0131	131.5042	 10.5201	117.7125	  1.8088
 18.9926	131.3125	 10.5179	117.9792	  1.8086
 19.0154	131.5000	 10.5133	117.6125	  1.8089
 19.0207	130.9000	 10.5360	117.9792	  1.8082
 19.0021	131.4292	 10.5333	117.5292	  1.8089
 19.0105	131.3208	 10.5268	118.0833	  1.8085
 19.0193	131.2417	 10.5395	118.5875	  1.8087
 19.0064	131.5083	 10.5368	117.9000	  1.8087
 19.0058	130.9667	 10.5305	117.8167	  1.8083
 19.0026	131.1417	 10.5309	118.3417	  1.8088
 19.0034	131.3667	 10.5361	117.9083	  1.8088
 19.0113	131.8833	 10.5293	118.1333	  1.8084
 18.9964	131.3875	 10.5255	118.4042	  1.8087
 18.9979	130.8833	 10.5277	118.7208	  1.8091
 19.0115	131.1917	 10.5261	118.5750	  1.8085
 19.0119	131.9750	 10.5276	118.3708	  1.8088
 18.9987	131.0750	 10.5296	118.7583	  1.8091
 19.0042	131.5083	 10.5242	117.8125	  1.8088
 18.9984	131.7875	 10.5173	118.0542	  1.8085
 18.9980	130.5292	 10.5406	117.8167	  1.8088
 19.0145	131.6375	 10.5306	117.8708	  1.8083
 19.0224	131.5500	 10.5254	117.8458	  1.8085
 18.9930	131.1917	 10.5217	117.9917	  1.8090
 19.0016	131.6333	 10.5268	117.6500	  1.8088
 19.0036	131.5750	 10.5331	117.7625	  1.8083
 19.0176	131.7917	 10.5356	118.0833	  1.8085
 19.0131	131.6750	 10.5346	118.3292	  1.8083
 18.9965	131.3458	 10.5062	118.0333	  1.8089
 19.0032	131.6375	 10.5338	118.7792	  1.8088
 19.0056	131.7083	 10.5117	118.3875	  1.8092
 19.0115	131.4542	 10.5303	117.9167	  1.8087
 18.9971	131.7750	 10.5193	118.1958	  1.8083
 19.0109	131.7167	 10.5218	119.1542	  1.8089
 18.9993	131.5667	 10.5158	118.3958	  1.8085
 18.9911	131.2250	 10.5101	118.1667	  1.8092
 19.0108	132.0833	 10.5287	117.8708	  1.8090
 19.0018	131.7083	 10.5267	117.9750	  1.8085
 19.0088	131.1375	 10.5099	118.2833	  1.8089
 18.9986	131.1792	 10.5340	117.8625	  1.8082
 19.0081	131.2292	 10.5174	118.0708	  1.8090
 18.9946	131.2208	 10.5196	118.3167	  1.8086
 19.0120	131.3667	 10.5328	117.9125	  1.8084
 19.0261	131.2292	 10.5232	117.3500	  1.8086
 19.0016	131.6042	 10.5189	118.0083	  1.8083
 19.0009	131.4458	 10.5188	117.9042	  1.8088
 19.0055	130.8875	 10.5267	117.5417	  1.8083
 19.0025	131.5500	 10.5192	117.3042	  1.8089
 19.0146	131.7750	 10.5194	118.3750	  1.8088
 18.9784	131.4875	 10.5302	118.3458	  1.8091
 18.9923	131.4583	 10.5352	117.3500	  1.8084
 19.0188	131.5375	 10.5240	118.6542	  1.8088
 19.0011	131.9417	 10.5215	117.8917	  1.8085
 19.0106	131.7000	 10.5238	117.9542	  1.8084
 19.0190	131.0500	 10.5324	117.8542	  1.8090
 19.0057	131.2000	 10.5166	118.1625	  1.8089
 19.0006	131.1750	 10.5247	118.1625	  1.8087
 19.0123	131.4958	 10.5148	117.9250	  1.8088
 19.0056	131.3750	 10.5275	118.2958	  1.8089
 19.0007	131.4500	 10.5227	117.8542	  1.8087
 19.0006	131.8500	 10.5323	117.9167	  1.8085
 18.9992	131.2708	 10.5377	117.8250	  1.8089
 19.0010	130.7292	 10.5238	117.5792	  1.8085
 19.0080	131.5167	 10.5105	118.2958	  1.8089
 19.0130	131.6000	 10.5381	117.8042	  1.8085
 19.0179	131.2708	 10.5196	118.3208	  1.8084
 19.0039	131.1625	 10.5196	117.4292	  1.8088
 19.0179	131.1667	 10.5199	118.1250	  1.8085
